id,title,overview,tagline,genres,keywords,director,writers,cast
600,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,"In Vietnam, the wind doesn't blow. It sucks.","['Drama', 'War']","['rescue', 'sniper', 'vietnam war', 'suicide', 'vietnam', 'helicopter', 'army', 'prostitute', 'based on novel or book', 'propaganda', 'war correspondent', 'journalism', 'recruit', 'infantry', 'war photographer', 'boot camp', 'jungle', 'sergeant', 'racism', 'genocide', 'fighting', 'platoon', 'combat', 'discipline', 'u.s. marine', 'obstacle course', 'military', 'anti war', 'mass grave', 'blanket party', 'soldiers', 'war', 'critical', 'frustrated', 'harsh', 'scathing']",Stanley Kubrick,"['Stanley Kubrick', 'Michael Herr', 'Gustav Hasford']","['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Kevyn Major Howard', 'Arliss Howard', ""Ed O'Ross"", 'John Terry', 'Kieron Jecchinis']"
20914,My Friends,Four inseparable friends try to face their midlife crisis with daytrips and pranks at the expense of their families and the people around them.,"They played together, they drank together, they whorekistand together and when the semiwattle was in crispation, they had a boobchik of a time!",['Comedy'],"['male friendship', 'tuscany, italy', 'goliardia']",Mario Monicelli,"['Leonardo Benvenuti', 'Pietro Germi', 'Piero De Bernardi', 'Tullio Pinelli']","['Ugo Tognazzi', 'Gastone Moschin', 'Philippe Noiret', 'Duilio Del Prete', 'Adolfo Celi', 'Bernard Blier', 'Marisa Traversi', 'Milena Vukotić', 'Franca Tamantini', 'Olga Karlatos']"
10681,WALL·E,"After hundreds of years doing what he was built for, WALL•E— a robot designed to clean up the earth—discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.","After 700 years of doing what he was built for, he'll discover what he was meant for.","['Animation', 'Family', 'Science Fiction']","['garbage', 'dystopia', 'space travel', 'distant future', 'loneliness', 'robot', 'aftercreditsstinger', 'duringcreditsstinger', '3d animation', 'psychological drama', 'romantic', 'cheerful']",Andrew Stanton,"['Jim Reardon', 'Andrew Stanton']","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin', 'Fred Willard', 'John Ratzenberger', 'Kathy Najimy', 'Sigourney Weaver', 'Lori Alan', 'Bob Bergen', 'John Cygan']"
500,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",Every dog has his day.,"['Crime', 'Thriller']","['escape', 'jewelry', 'psychopath', 'traitor', 'ear', 'heist', 'thief', 'betrayal', 'plan gone wrong', 'gang', 'nonlinear timeline', 'warehouse', 'told in flashback', 'heist gone wrong', 'botched robbery', 'angry', 'desperate', 'based on short film', 'suspenseful', 'antagonistic']",Quentin Tarantino,['Quentin Tarantino'],"['Harvey Keitel', 'Tim Roth', 'Michael Madsen', 'Chris Penn', 'Steve Buscemi', 'Lawrence Tierney', 'Randy Brooks', 'Kirk Baltz', 'Edward Bunker', 'Quentin Tarantino']"
265297,The Salt of the Earth,"During the last forty years, the photographer Sebastião Salgado has been travelling through the continents, in the footsteps of an ever-changing humanity. He has witnessed the major events of our recent history: international conflicts, starvations and exodus… He is now embarking on the discovery of pristine territories, of the wild fauna and flora, of grandiose landscapes: a huge photographic project which is a tribute to the planet's beauty. Salgado's life and work are revealed to us by his son, Juliano, who went with him during his last journeys, and by Wim Wenders, a photographer himself.",A Journey With Sebastião Salgado,['Documentary'],"['human vs nature', 'photographer', 'exodus', 'slavery', 'photographic evidence', 'combat photography', 'cultural conflict', 'starvation', 'shocking', 'humanity', 'slave labor', 'wildlife photographer', 'crime against humanity', 'human made disaster', 'planet earth', 'observational documentary', 'every picture tells it’s story', 'human in nature', 'landscape photography', 'beautiful landscapes', 'group conflict', 'experimental documentary', 'conflict zone']",Juliano Ribeiro Salgado,"['David Rosier', 'Juliano Ribeiro Salgado', 'Camille Delafon', 'Wim Wenders']","['Sebastião Salgado', 'Wim Wenders', 'Juliano Ribeiro Salgado', 'Hugo Barbier', 'Lélia Wanick Salgado', 'Jacques Barthélémy', 'Régis Muller', 'João Pessoa Mattos', 'Leny Wanick Mattos', 'Maria Teresa Salgado Rocha Bastos']"
31347,Cardcaptor Sakura: The Sealed Card,"All of the Clow Cards have been captured, and Sakura Kinomoto, the new Master of the Cards, is preparing to play the lead in the play for the town festival. However, a new evil force is causing mysterious events all over Tomoeda, including the disappearance of Sakura's cards. With Syaoran's help, Sakura must figure out the cause of these events, and save her town.",,"['Animation', 'Adventure', 'Fantasy', 'Romance']","['japan', 'magic', 'elementary school', 'romance', 'shoujo', 'sixth grader', 'card', 'video tape', 'anime', 'magical girl']",Morio Asaka,['Nanase Okawa'],"['Sakura Tange', 'Motoko Kumai', 'Aya Hisakawa', 'Masaya Onosaka', 'Megumi Ogata', 'Junko Iwao', 'Yukana', 'Nozomu Sasaki', 'Tomokazu Seki', 'Emi Shinohara']"
46738,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",The search began at the opening of their mother's will.,"['Drama', 'War', 'Mystery']","['middle east', 'militia', 'orphanage', 'family secrets', 'massacre', 'twins', 'will', 'dark secret', 'domineering', 'search for truth', 'lebanese civil war', 'dark history', 'lebanon', 'traumatic past', 'intense', 'horrified', 'west asia']",Denis Villeneuve,"['Valérie Beaugrand-Champagne', 'Denis Villeneuve']","['Lubna Azabal', 'Mélissa Désormeaux-Poulin', 'Maxim Gaudette', 'Rémy Girard', 'Allen Altman', 'Abdelghafour Elaaziz', 'Dominique Briand', 'Frédéric Paquet', 'Ahmad Massad', 'John Dunn-Hill']"
1103621,How to Make Millions Before Grandma Dies,"M, a university dropout low on money and luck, volunteers to take care of his terminally ill grandmother, in the hope of pocketing an inheritance.",Never underestimate a grandma's love for her family.,['Drama'],"['mother', 'father', 'family relationships', 'coming of age', 'tearjerker', 'grandmother', 'personal relationships', 'caregiver patient relationship', 'age-gap relationship', 'heartfelt', 'intimate', 'life', 'south asian family', 'sentimental', 'adoring', 'instructive', 'sympathetic']",Pat Boonnitipat,"['Pat Boonnitipat', 'Thodsapon Thiptinnakorn']","['Putthipong Assaratanakul', 'Usha Seamkhum', 'Sanya Kunakorn', 'Sarinrat Thomas', 'Pongsatorn Jongwilas', 'Tontawan Tantivejakul', 'Duangporn Oapirat', 'Himawari Tajiri', 'Wattana Subpakit', 'Sumalee Suteeratham']"
953553,Gabriel's Rapture: Part II,"In the fifth installment of the Gabriel's Inferno series, Gabriel and Julia’s happiness is threatened by a conspiring student and academic politics. When Gabriel is confronted by the university administration, will he succumb to Dante's fate? Or will he fight to keep Julia, his Beatrice, forever?",,['Romance'],[],Tosca Musk,['Mary Pocrnic'],"['Melanie Zanetti', 'Giulio Berruti', 'James Andrew Fraser', 'Margaux Brooke']"
118662,Decalogue I,"Krzysztof, a semantics professor and computer hobbyist, is raising his young son, Paweł, to look to science for answers, while Irena, Paweł’s aunt, lives a life rooted in faith. Over the course of one day, both adults are forced to question their belief systems.",I am the Lord thy God; thou shalt have no other God but me.,"['Drama', 'TV Movie']",[],Krzysztof Kieślowski,"['Krzysztof Piesiewicz', 'Krzysztof Kieślowski']","['Henryk Baranowski', 'Wojciech Klata', 'Maja Komorowska', 'Artur Barciś', 'Agnieszka Brustman', 'Maciej Borniński', 'Magdalena Mikołajczak', 'Maria Gładkowska', 'Anna Smal-Romanska', 'Ewa Kania']"
58496,Senna,"The remarkable story of Brazilian racing driver Ayrton Senna, charting his physical and spiritual achievements on the track and off, his quest for perfection, and the mythical status he has since attained, is the subject of Senna, a documentary feature that spans the racing legend's years as an F1 driver, from his opening season in 1984 to his untimely death a decade later.",No fear. No limits. No equal.,['Documentary'],"['sports car', 'competition', 'champion', 'biography', 'rivalry', 'archive footage', 'teammate', 'driver', 'sports documentary', 'sport competition', 'talent competition', 'legacy', 'formula one (f1)', 'motorsport', 'sportsman', 'car racing']",Asif Kapadia,['Manish Pandey'],"['Ayrton Senna', 'Alain Prost', 'Frank Williams', 'Ron Dennis', 'Viviane Senna', 'Milton da Silva', 'Neyde Senna', 'Jackie Stewart', 'Sid Watkins', 'Galvão Bueno']"
896,The World of Apu,"Apu, now a jobless ex-student dreaming vaguely of a future as a writer, is invited to join an old college friend on a trip up-country to a village wedding.",,['Drama'],"['dying and death', 'broken engagement', 'arranged marriage', 'black and white', 'calcutta', 'novelist']",Satyajit Ray,['Satyajit Ray'],"['Soumitra Chatterjee', 'Sharmila Tagore', 'Alok Chakravarty', 'Swapan Mukherjee', 'Sefalika Devi', 'Belarani Devi', 'Asha Devi', 'Dhiresh Majumdar', 'Dhiren Ghosh', 'Shanti Bhattacherjee']"
812225,Black Clover: Sword of the Wizard King,"As a lionhearted boy who can't wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",When the legend revives... The kingdom will fall.,"['Animation', 'Fantasy', 'Action', 'Adventure']","['magic', 'based on manga', 'demon', 'wizard', 'shounen', 'anime']",Ayataka Tanemura,"['Johnny Onda', 'Ai Orii']","['Gakuto Kajiwara', 'Nobunaga Shimazaki', 'Junichi Suwabe', 'Kana Yuuki', 'Toshihiko Seki', 'Toshiyuki Morikawa', 'Hochu Otsuka', 'Miyuki Sawashiro', 'Fumiya Takahashi', 'Marie Iitoyo']"
406997,Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",Who gives you the courage to face the world?,"['Family', 'Drama']","['exclusion', 'bullying', 'coney island', 'prejudice', 'school', ""based on children's book"", 'family', 'physical disability', 'treacher collins syndrome', 'relaxed', 'melodramatic']",Stephen Chbosky,"['Jack Thorne', 'Steven Conrad', 'Stephen Chbosky']","['Jacob Tremblay', 'Julia Roberts', 'Owen Wilson', 'Izabela Vidovic', 'Noah Jupe', 'Millie Davis', 'Bryce Gheisar', 'Mandy Patinkin', 'Danielle Rose Russell', 'Daveed Diggs']"
146233,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",Every moment matters.,"['Drama', 'Thriller', 'Crime']","['pennsylvania, usa', 'kidnapping', 'hostage', 'detective', 'maze', 'symbolism', 'investigation', 'georgia', 'father', 'beating', 'god', 'revenge', 'vigilante', 'rural area', 'crime scene', 'brutality', 'candlelight vigil', 'animal cruelty', 'neo-noir', 'sex offender', 'child abduction', 'baffled', 'protagonist', 'hugh jackman', 'jake gyllenhaal']",Denis Villeneuve,['Aaron Guzikowski'],"['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Maria Bello', 'Terrence Howard', 'Melissa Leo', 'Paul Dano', 'Dylan Minnette', 'Zoë Soul', 'Erin Gerasimovich']"
810693,Jujutsu Kaisen 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",Love is a twisted curse.,"['Animation', 'Action', 'Fantasy']","['supernatural', 'exorcism', 'paranormal', 'prequel', 'tragedy', 'curse', 'based on manga', 'spirit', 'demon', 'school life', 'shounen', 'anime']",Sunghoo Park,['Hiroshi Seko'],"['Megumi Ogata', 'Kana Hanazawa', 'Yuichi Nakamura', 'Takahiro Sakurai', 'Mikako Komatsu', 'Koki Uchiyama', 'Tomokazu Seki', 'Mitsuo Iwata', 'Takaya Kuroda', 'Risae Matsuda']"
788647,Kally’s Mashup: A Very Kally's Birthday,"Days before her birthday, Kally meets the latest pop icon, who is as successful as he is seductive, but ex-boyfriend Dante still has feelings for her and doesn't want to lose her. While she's having the time of her life, Kally must decide what to do with her career and her heart.",,"['Music', 'Family', 'TV Movie', 'Romance']","[""kally's mashup""]",Jorge Navas,"['Peter Barsocchini', 'Adam Anders']","['Maia Reficco', 'Alex Hoyer', 'Johann Vera', 'Saraí Meza', 'Celeste Sanazi', 'Tomás Carullo Lizzio', 'Danielle Arciniegas', 'Carolina Ribón']"
483455,Bungo Stray Dogs: Dead Apple,"A large scale catastrophe is occurring across the planet. Ability users are discovered after the appearance of a mysterious fog, apparently having committed suicide, so the Armed Detective Agency sets out to investigate these mysterious deaths. The case seems to involve an unknown ability user referred to as ""Collector,"" a man who could be the mastermind behind the incident. Trust and courage are put to the test in order to save the city of Yokohama and ability users across the world from the grip of Collector where the Armed Detective Agency forms an unlikely partnership with the dangerous Port Mafia.",An underworld is rising.,"['Animation', 'Action', 'Comedy', 'Mystery']","['supernatural', 'mafia', 'based on manga', 'super power', 'seinen', 'anime', 'urban fantasy']",Takuya Igarashi,['Yoji Enokido'],"['Kensho Ono', 'Mamoru Miyano', 'Kisho Taniyama', 'Yuto Uemura', 'Akira Ishida', 'Sora Amamiya', 'Rikiya Koyama', 'Sumire Morohoshi', 'Yoshimasa Hosoya', 'Kitsune Kagura']"
664767,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade, and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung's horde of Outworld gladiators and reign over the Mortal Kombat tournament.",Extreme violence. Bad language. And a bloody good time.,"['Animation', 'Action', 'Fantasy']","['magic', 'ninja fighter', 'revenge', 'sorcerer', 'tournament', 'shaolin monk', 'fighting', 'based on video game', 'adult animation', 'god of thunder']",Ethan Spaulding,['Jeremy Adams'],"['Patrick Seitz', 'Jordan Rodrigues', 'Jennifer Carpenter', 'Joel McHale', 'Ike Amadi', 'Steve Blum', 'Artt Butler', 'Darin De Paul', 'Robin Atkin Downes', 'Grey DeLisle']"
